"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","Type"
"AU-BSPM02_b-130116-134000.wav","/BS12_AU_PM02-b/01_2013/","130116-134000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-134000.wav","/BS12_AU_PM02-b/01_2013/","130116-134000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-135000.wav","/BS12_AU_PM02-b/01_2013/","130116-135000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-135000.wav","/BS12_AU_PM02-b/01_2013/","130116-135000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-140000.wav","/BS12_AU_PM02-b/01_2013/","130116-140000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-140000.wav","/BS12_AU_PM02-b/01_2013/","130116-140000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-141000.wav","/BS12_AU_PM02-b/01_2013/","130116-141000",300,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-170000.wav","/BS12_AU_PM02-b/01_2013/","130116-170000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-170000.wav","/BS12_AU_PM02-b/01_2013/","130116-170000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-171000.wav","/BS12_AU_PM02-b/01_2013/","130116-171000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-171000.wav","/BS12_AU_PM02-b/01_2013/","130116-171000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-172000.wav","/BS12_AU_PM02-b/01_2013/","130116-172000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-172000.wav","/BS12_AU_PM02-b/01_2013/","130116-172000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-173000.wav","/BS12_AU_PM02-b/01_2013/","130116-173000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-173000.wav","/BS12_AU_PM02-b/01_2013/","130116-173000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-174000.wav","/BS12_AU_PM02-b/01_2013/","130116-174000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-174000.wav","/BS12_AU_PM02-b/01_2013/","130116-174000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-175000.wav","/BS12_AU_PM02-b/01_2013/","130116-175000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-175000.wav","/BS12_AU_PM02-b/01_2013/","130116-175000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-180000.wav","/BS12_AU_PM02-b/01_2013/","130116-180000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-180000.wav","/BS12_AU_PM02-b/01_2013/","130116-180000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-181000.wav","/BS12_AU_PM02-b/01_2013/","130116-181000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-181000.wav","/BS12_AU_PM02-b/01_2013/","130116-181000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-182000.wav","/BS12_AU_PM02-b/01_2013/","130116-182000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-182000.wav","/BS12_AU_PM02-b/01_2013/","130116-182000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-183000.wav","/BS12_AU_PM02-b/01_2013/","130116-183000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-183000.wav","/BS12_AU_PM02-b/01_2013/","130116-183000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-184000.wav","/BS12_AU_PM02-b/01_2013/","130116-184000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
